t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,est_x,est_y,est_yaw_deg,event
10.702,1,DRIVE,2.201,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.754,1,DRIVE,2.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.804,1,DRIVE,2.303,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.852,1,DRIVE,2.351,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.902,1,DRIVE,2.401,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.951,1,DRIVE,2.451,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.006,1,DRIVE,2.505,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.053,1,DRIVE,2.552,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.102,1,DRIVE,2.601,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.151,1,DRIVE,2.651,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.201,1,DRIVE,2.701,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.254,1,DRIVE,2.753,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.302,1,DRIVE,2.801,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.353,1,DRIVE,2.853,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.402,1,DRIVE,2.901,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.451,1,DRIVE,2.951,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.505,1,DRIVE,3.004,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.552,1,DRIVE,3.051,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.601,1,DRIVE,3.101,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.653,1,DRIVE,3.152,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.701,1,DRIVE,3.201,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.754,1,DRIVE,3.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.802,1,DRIVE,3.301,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.856,1,DRIVE,3.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,FIN_DRIVE_leg1_TIMEOUT_3.4s
11.857,1,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
11.904,1,STOP_BEFORE_SPIN,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
11.953,1,STOP_BEFORE_SPIN,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.001,1,STOP_BEFORE_SPIN,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.052,1,STOP_BEFORE_SPIN,0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.103,1,STOP_BEFORE_SPIN,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.152,1,STOP_BEFORE_SPIN,0.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.203,1,STOP_BEFORE_SPIN,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.251,1,STOP_BEFORE_SPIN,0.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.302,1,STOP_BEFORE_SPIN,0.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.352,1,STOP_BEFORE_SPIN,0.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.402,1,STOP_BEFORE_SPIN,0.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.452,1,STOP_BEFORE_SPIN,0.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.504,1,STOP_BEFORE_SPIN,0.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.553,1,STOP_BEFORE_SPIN,0.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.601,1,STOP_BEFORE_SPIN,0.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.652,1,STOP_BEFORE_SPIN,0.796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.702,1,STOP_BEFORE_SPIN,0.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.752,1,STOP_BEFORE_SPIN,0.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.802,1,STOP_BEFORE_SPIN,0.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.852,1,STOP_BEFORE_SPIN,0.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.903,1,STOP_BEFORE_SPIN,1.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,INICIO_DRIFT_leg1
12.904,1,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
12.951,1,DRIFT,0.048,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.002,1,DRIFT,0.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.052,1,DRIFT,0.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.102,1,DRIFT,0.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.152,1,DRIFT,0.248,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.205,1,DRIFT,0.301,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.251,1,DRIFT,0.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.303,1,DRIFT,0.400,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.352,1,DRIFT,0.448,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.403,1,DRIFT,0.499,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.454,1,DRIFT,0.551,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.502,1,DRIFT,0.598,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.552,1,DRIFT,0.648,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.601,1,DRIFT,0.698,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.651,1,DRIFT,0.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.704,1,DRIFT,0.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.752,1,DRIFT,0.848,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.802,1,DRIFT,0.898,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.853,1,DRIFT,0.949,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.902,1,DRIFT,0.998,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
13.956,1,DRIFT,1.053,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.002,1,DRIFT,1.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.052,1,DRIFT,1.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.102,1,DRIFT,1.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.153,1,DRIFT,1.249,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.204,1,DRIFT,1.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.252,1,DRIFT,1.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.302,1,DRIFT,1.398,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.352,1,DRIFT,1.448,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.402,1,DRIFT,1.498,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.456,1,DRIFT,1.552,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.502,1,DRIFT,1.598,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.552,1,DRIFT,1.648,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.601,1,DRIFT,1.698,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.652,1,DRIFT,1.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.705,1,DRIFT,1.801,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.752,1,DRIFT,1.848,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.802,1,DRIFT,1.898,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.852,1,DRIFT,1.948,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.903,1,DRIFT,1.999,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
14.954,1,DRIFT,2.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.001,1,DRIFT,2.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.052,1,DRIFT,2.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.102,1,DRIFT,2.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.152,2,DRIFT,2.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,FIN_DRIFT_leg1_TIMEOUT_2.2s_2.25s
15.156,2,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.204,2,STOP_BEFORE_DRIVE,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.252,2,STOP_BEFORE_DRIVE,0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.303,2,STOP_BEFORE_DRIVE,0.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.353,2,STOP_BEFORE_DRIVE,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.402,2,STOP_BEFORE_DRIVE,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.452,2,STOP_BEFORE_DRIVE,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.502,2,STOP_BEFORE_DRIVE,0.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.552,2,STOP_BEFORE_DRIVE,0.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.602,2,STOP_BEFORE_DRIVE,0.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.652,2,STOP_BEFORE_DRIVE,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.702,2,STOP_BEFORE_DRIVE,0.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.752,2,STOP_BEFORE_DRIVE,0.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.802,2,STOP_BEFORE_DRIVE,0.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.852,2,STOP_BEFORE_DRIVE,0.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.902,2,STOP_BEFORE_DRIVE,0.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
15.952,2,STOP_BEFORE_DRIVE,0.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.002,2,STOP_BEFORE_DRIVE,0.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.052,2,STOP_BEFORE_DRIVE,0.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.103,2,STOP_BEFORE_DRIVE,0.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.152,2,STOP_BEFORE_DRIVE,0.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.203,2,DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.253,2,DRIVE,0.051,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.304,2,DRIVE,0.102,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.352,2,DRIVE,0.150,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.404,2,DRIVE,0.202,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.454,2,DRIVE,0.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.502,2,DRIVE,0.301,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.553,2,DRIVE,0.351,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.602,2,DRIVE,0.400,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.652,2,DRIVE,0.451,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.706,2,DRIVE,0.504,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.752,2,DRIVE,0.550,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.802,2,DRIVE,0.600,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.852,2,DRIVE,0.650,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.904,2,DRIVE,0.702,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
16.954,2,DRIVE,0.753,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.002,2,DRIVE,0.800,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.051,2,DRIVE,0.850,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.103,2,DRIVE,0.901,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.151,2,DRIVE,0.950,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.204,2,DRIVE,1.002,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.252,2,DRIVE,1.051,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.302,2,DRIVE,1.100,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.352,2,DRIVE,1.150,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.402,2,DRIVE,1.200,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.456,2,DRIVE,1.255,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.502,2,DRIVE,1.300,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.552,2,DRIVE,1.350,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.602,2,DRIVE,1.400,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.652,2,DRIVE,1.450,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.706,2,DRIVE,1.504,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.752,2,DRIVE,1.550,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.802,2,DRIVE,1.600,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.852,2,DRIVE,1.650,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.902,2,DRIVE,1.700,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
17.954,2,DRIVE,1.752,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.002,2,DRIVE,1.800,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.052,2,DRIVE,1.850,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.104,2,DRIVE,1.903,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.152,2,DRIVE,1.951,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.204,2,DRIVE,2.003,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.254,2,DRIVE,2.053,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.302,2,DRIVE,2.101,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.352,2,DRIVE,2.150,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.402,2,DRIVE,2.200,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.454,2,DRIVE,2.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.504,2,DRIVE,2.302,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.553,2,DRIVE,2.352,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.602,2,DRIVE,2.400,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.652,2,DRIVE,2.450,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.706,2,DRIVE,2.504,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.753,2,DRIVE,2.551,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.803,2,DRIVE,2.601,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.852,2,DRIVE,2.650,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.902,2,DRIVE,2.700,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.956,2,DRIVE,2.754,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.002,2,DRIVE,2.800,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.053,2,DRIVE,2.851,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.102,2,DRIVE,2.900,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.151,2,DRIVE,2.950,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.205,2,DRIVE,3.003,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.252,2,DRIVE,3.050,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.302,2,DRIVE,3.100,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.352,2,DRIVE,3.150,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.403,2,DRIVE,3.201,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.454,2,DRIVE,3.252,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.501,2,DRIVE,3.299,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.553,2,DRIVE,3.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,FIN_DRIVE_leg2_TIMEOUT_3.3s
19.554,2,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
19.603,2,STOP_BEFORE_SPIN,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
19.652,2,STOP_BEFORE_SPIN,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
19.702,2,STOP_BEFORE_SPIN,0.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
19.753,2,STOP_BEFORE_SPIN,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
19.802,2,STOP_BEFORE_SPIN,0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
19.852,2,STOP_BEFORE_SPIN,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
19.901,2,STOP_BEFORE_SPIN,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
19.953,2,STOP_BEFORE_SPIN,0.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.003,2,STOP_BEFORE_SPIN,0.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.052,2,STOP_BEFORE_SPIN,0.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.102,2,STOP_BEFORE_SPIN,0.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.152,2,STOP_BEFORE_SPIN,0.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.201,2,STOP_BEFORE_SPIN,0.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.252,2,STOP_BEFORE_SPIN,0.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.301,2,STOP_BEFORE_SPIN,0.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.353,2,STOP_BEFORE_SPIN,0.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.401,2,STOP_BEFORE_SPIN,0.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.451,2,STOP_BEFORE_SPIN,0.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.501,2,STOP_BEFORE_SPIN,0.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.551,2,STOP_BEFORE_SPIN,0.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.604,2,STOP_BEFORE_SPIN,1.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,INICIO_DRIFT_leg2
20.605,2,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.653,2,DRIFT,0.049,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.703,2,DRIFT,0.099,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.752,2,DRIFT,0.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.802,2,DRIFT,0.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.854,2,DRIFT,0.250,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.904,2,DRIFT,0.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
20.952,2,DRIFT,0.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.001,2,DRIFT,0.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.051,2,DRIFT,0.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.102,2,DRIFT,0.498,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
21.153,2,DRIFT,0.549,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
