t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,est_x,est_y,est_yaw_deg,event
6.352,0,DRIFT,1.148,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.401,0,DRIFT,1.197,0.000,-0.000,1.000,0.328,0.004,-0.034,1.000,0.000,0.0,
6.451,0,DRIFT,1.247,0.000,-0.000,1.000,0.000,0.000,0.956,1.000,0.000,0.0,
6.501,0,DRIFT,1.297,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.552,0,DRIFT,1.347,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.601,0,DRIFT,1.397,0.000,-0.000,1.000,-0.034,0.024,0.990,1.000,0.000,0.0,
6.651,0,DRIFT,1.447,0.000,-0.000,1.000,0.000,0.000,0.956,1.000,0.000,0.0,
6.702,0,DRIFT,1.497,0.000,-0.000,1.000,-0.034,0.024,0.990,1.000,0.000,0.0,
6.751,0,DRIFT,1.547,0.000,-0.000,1.000,-0.004,0.004,0.649,1.000,0.000,0.0,
6.802,0,DRIFT,1.597,0.000,-0.000,1.000,0.328,0.004,-0.034,1.000,0.000,0.0,
6.852,0,DRIFT,1.647,0.000,-0.000,1.000,-0.004,0.004,0.649,1.000,0.000,0.0,
6.903,0,DRIFT,1.699,0.000,-0.000,1.000,-0.034,0.024,0.990,1.000,0.000,0.0,
6.951,0,DRIFT,1.747,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.002,0,DRIFT,1.797,0.000,-0.000,1.000,-0.004,0.004,0.649,1.000,0.000,0.0,
7.051,0,DRIFT,1.847,0.000,-0.000,1.000,0.014,0.034,0.375,1.000,0.000,0.0,
7.101,0,DRIFT,1.897,0.000,-0.000,1.000,0.000,0.000,0.956,1.000,0.000,0.0,
7.151,0,DRIFT,1.947,0.000,-0.000,1.000,-0.034,0.024,0.990,1.000,0.000,0.0,
7.201,0,DRIFT,1.997,0.000,-0.000,1.000,0.328,0.004,-0.034,1.000,0.000,0.0,
7.251,0,DRIFT,2.047,0.000,-0.000,1.000,-0.034,0.024,0.990,1.000,0.000,0.0,
7.301,0,DRIFT,2.096,0.000,-0.000,1.000,-0.019,0.058,0.819,1.000,0.000,0.0,
7.351,0,DRIFT,2.147,0.000,-0.000,1.000,-0.004,0.004,0.102,1.000,0.000,0.0,
7.401,0,DRIFT,2.196,0.000,-0.000,1.000,0.009,-0.049,1.093,1.000,0.000,0.0,
7.451,0,DRIFT,2.247,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.502,0,DRIFT,2.297,0.000,-0.000,1.000,-0.034,0.024,0.990,1.000,0.000,0.0,
7.552,0,DRIFT,2.347,0.000,-0.000,1.000,-0.034,0.024,0.990,1.000,0.000,0.0,
7.602,1,DRIFT,2.398,0.000,0.000,0.000,-0.009,-0.039,1.298,1.000,0.000,90.0,FIN_DRIFT_leg0_dur2.40s
7.605,1,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,-0.009,-0.039,1.298,1.000,0.000,90.0,
7.651,1,STOP_BEFORE_DRIVE,0.047,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.701,1,STOP_BEFORE_DRIVE,0.097,0.000,0.000,0.000,-0.009,-0.039,1.298,1.000,0.000,90.0,
7.751,1,STOP_BEFORE_DRIVE,0.147,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.802,1,STOP_BEFORE_DRIVE,0.197,0.000,0.000,0.000,-0.034,-0.024,1.127,1.000,0.000,90.0,
7.851,1,STOP_BEFORE_DRIVE,0.247,0.000,0.000,0.000,-0.034,0.024,0.990,1.000,0.000,90.0,
7.901,1,STOP_BEFORE_DRIVE,0.297,0.000,0.000,0.000,-0.014,-0.004,0.990,1.000,0.000,90.0,
7.952,1,STOP_BEFORE_DRIVE,0.347,0.000,0.000,0.000,-0.034,0.024,0.990,1.000,0.000,90.0,
8.001,1,STOP_BEFORE_DRIVE,0.397,0.000,0.000,0.000,-0.009,-0.049,1.024,1.000,0.000,90.0,
8.052,1,STOP_BEFORE_DRIVE,0.448,0.000,0.000,0.000,-0.009,0.009,0.136,1.000,0.000,90.0,
8.102,1,STOP_BEFORE_DRIVE,0.498,0.000,0.000,0.000,-0.009,0.009,0.136,1.000,0.000,90.0,
8.151,1,STOP_BEFORE_DRIVE,0.547,0.000,0.000,0.000,-0.004,0.004,0.102,1.000,0.000,90.0,
8.201,1,STOP_BEFORE_DRIVE,0.597,0.000,0.000,0.000,0.009,-0.049,1.093,1.000,0.000,90.0,
8.252,1,STOP_BEFORE_DRIVE,0.648,0.000,0.000,0.000,-0.004,0.004,0.034,1.000,0.000,90.0,
8.302,1,STOP_BEFORE_DRIVE,0.698,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.353,1,STOP_BEFORE_DRIVE,0.749,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.403,1,STOP_BEFORE_DRIVE,0.799,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.452,1,STOP_BEFORE_DRIVE,0.848,0.000,0.000,0.000,-0.009,-0.039,1.298,1.000,0.000,90.0,
8.501,1,STOP_BEFORE_DRIVE,0.897,0.000,0.000,0.000,-0.004,0.004,0.034,1.000,0.000,90.0,
8.552,1,STOP_BEFORE_DRIVE,0.948,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.602,1,STOP_BEFORE_DRIVE,0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.651,1,DRIVE,0.000,0.000,0.000,0.000,-0.034,0.024,0.990,1.000,0.000,90.0,
8.701,1,DRIVE,0.051,0.300,0.000,0.000,-0.004,0.004,0.034,1.000,0.000,90.0,
8.751,1,DRIVE,0.100,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.801,1,DRIVE,0.150,0.300,0.000,0.000,-0.009,0.009,0.136,1.000,0.000,90.0,
8.851,1,DRIVE,0.200,0.300,0.000,0.000,0.058,0.019,0.000,1.000,0.000,90.0,
8.901,1,DRIVE,0.251,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.952,1,DRIVE,0.302,0.300,0.000,0.000,0.058,0.019,0.000,1.000,0.000,90.0,
9.002,1,DRIVE,0.351,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.051,1,DRIVE,0.401,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.102,1,DRIVE,0.451,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.152,1,DRIVE,0.501,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.201,1,DRIVE,0.550,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.251,1,DRIVE,0.601,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.302,1,DRIVE,0.652,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.353,1,DRIVE,0.702,0.300,0.000,0.000,-0.034,0.024,0.990,1.000,0.000,90.0,
9.402,1,DRIVE,0.752,0.300,0.000,0.000,0.137,0.009,-0.068,1.000,0.000,90.0,
9.453,1,DRIVE,0.802,0.300,0.000,0.000,-0.034,0.024,0.990,1.000,0.000,90.0,
9.501,1,DRIVE,0.851,0.300,0.000,0.000,-0.034,-0.024,1.127,1.000,0.000,90.0,
9.551,1,DRIVE,0.901,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.601,1,DRIVE,0.950,0.300,0.000,0.000,-0.009,0.009,0.136,1.000,0.000,90.0,
9.654,1,DRIVE,1.003,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.701,1,DRIVE,1.051,0.300,0.000,0.000,-0.009,0.009,0.136,1.000,0.000,90.0,
9.752,1,DRIVE,1.101,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.801,1,DRIVE,1.151,0.300,0.000,0.000,-0.034,0.024,0.990,1.000,0.000,90.0,
9.851,1,DRIVE,1.200,0.300,0.000,0.000,0.279,-0.004,-0.034,1.000,0.000,90.0,
9.901,1,DRIVE,1.251,0.300,0.000,0.000,-0.009,0.009,0.136,1.000,0.000,90.0,
9.953,1,DRIVE,1.302,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.002,1,DRIVE,1.351,0.300,0.000,0.000,0.309,0.004,0.034,1.000,0.000,90.0,
10.051,1,DRIVE,1.401,0.300,0.000,0.000,-0.004,0.004,0.034,1.000,0.000,90.0,
10.102,1,DRIVE,1.451,0.300,0.000,0.000,0.309,0.004,0.034,1.000,0.000,90.0,
10.152,1,DRIVE,1.502,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.201,1,DRIVE,1.551,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.251,1,DRIVE,1.601,0.300,0.000,0.000,-0.004,0.004,0.034,1.000,0.000,90.0,
10.302,1,DRIVE,1.651,0.300,0.000,0.000,0.333,-0.009,0.000,1.000,0.000,90.0,
10.351,1,DRIVE,1.700,0.300,0.000,0.000,-0.004,0.004,0.034,1.000,0.000,90.0,
10.401,1,DRIVE,1.750,0.300,0.000,0.000,0.333,-0.009,0.000,1.000,0.000,90.0,
10.451,1,DRIVE,1.800,0.300,0.000,0.000,-0.034,0.024,0.990,1.000,0.000,90.0,
10.502,1,DRIVE,1.851,0.300,0.000,0.000,0.333,-0.009,0.000,1.000,0.000,90.0,
10.551,1,DRIVE,1.900,0.300,0.000,0.000,-0.034,0.024,0.990,1.000,0.000,90.0,
10.601,1,DRIVE,1.950,0.300,0.000,0.000,-0.009,0.009,0.136,1.000,0.000,90.0,
10.653,1,DRIVE,2.002,0.300,0.000,0.000,0.122,-0.004,-0.034,1.000,0.000,90.0,
10.702,1,DRIVE,2.051,0.300,0.000,0.000,0.338,-0.024,0.034,1.000,0.000,90.0,
10.751,1,DRIVE,2.100,0.300,0.000,0.000,0.333,-0.009,0.000,1.000,0.000,90.0,
10.801,1,DRIVE,2.150,0.300,0.000,0.000,0.304,0.000,0.000,1.000,0.000,90.0,
10.851,1,DRIVE,2.200,0.300,0.000,0.000,0.338,-0.024,0.034,1.000,0.000,90.0,
10.901,1,DRIVE,2.250,0.300,0.000,0.000,0.314,-0.019,-0.068,1.000,0.000,90.0,
10.951,1,DRIVE,2.300,0.300,0.000,0.000,0.122,-0.004,-0.034,1.000,0.000,90.0,
11.001,1,DRIVE,2.350,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.051,1,DRIVE,2.400,0.300,0.000,0.000,0.333,-0.019,0.000,1.000,0.000,90.0,
11.101,1,DRIVE,2.450,0.300,0.000,0.000,-0.004,0.004,0.034,1.000,0.000,90.0,
11.152,1,DRIVE,2.501,0.300,0.000,0.000,0.333,-0.009,0.000,1.000,0.000,90.0,
11.202,1,DRIVE,2.551,0.300,0.000,0.000,-0.034,-0.024,1.127,1.000,0.000,90.0,
11.252,1,DRIVE,2.601,0.300,0.000,0.000,-0.034,-0.024,1.127,1.000,0.000,90.0,
11.302,1,DRIVE,2.651,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.352,1,DRIVE,2.702,0.300,0.000,0.000,-0.034,-0.024,1.127,1.000,0.000,90.0,
11.401,1,DRIVE,2.751,0.300,0.000,0.000,0.333,-0.009,0.000,1.000,0.000,90.0,
11.451,1,DRIVE,2.801,0.300,0.000,0.000,-0.009,0.009,0.136,1.000,0.000,90.0,
11.502,1,DRIVE,2.851,0.300,0.000,0.000,-0.034,-0.024,1.127,1.000,0.000,90.0,
11.551,1,DRIVE,2.900,0.300,0.000,0.000,0.333,-0.009,0.000,1.000,0.000,90.0,
11.602,1,DRIVE,2.951,0.300,0.000,0.000,-0.034,0.024,0.990,1.000,0.000,90.0,
11.653,1,DRIVE,3.002,0.300,0.000,0.000,0.122,-0.004,-0.034,1.000,0.000,90.0,
11.701,1,DRIVE,3.050,0.300,0.000,0.000,0.338,-0.024,0.034,1.000,0.000,90.0,
11.751,1,DRIVE,3.101,0.300,0.000,0.000,0.122,-0.004,-0.034,1.000,0.000,90.0,
11.802,1,DRIVE,3.151,0.300,0.000,0.000,0.299,0.004,-0.034,1.000,0.000,90.0,
11.852,1,DRIVE,3.201,0.300,0.000,0.000,0.333,-0.019,0.000,1.000,0.000,90.0,
11.902,1,DRIVE,3.251,0.300,0.000,0.000,0.299,0.004,-0.034,1.000,0.000,90.0,
11.951,1,DRIVE,3.300,0.300,0.000,0.000,0.122,-0.004,-0.034,1.000,0.000,90.0,
12.004,1,DRIVE,3.353,0.000,0.000,0.000,0.299,0.004,-0.034,1.000,1.000,90.0,FIN_DRIVE_leg1
12.005,1,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.299,0.004,-0.034,1.000,1.000,90.0,
12.052,1,STOP_BEFORE_SPIN,0.047,0.000,0.000,0.000,0.284,0.000,0.000,1.000,1.000,90.0,
12.101,1,STOP_BEFORE_SPIN,0.097,0.000,0.000,0.000,-0.034,-0.024,1.127,1.000,1.000,90.0,
