t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,est_x,est_y,est_yaw_deg,event
11.004,0,DRIFT,0.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.052,0,DRIFT,0.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.102,0,DRIFT,0.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.152,0,DRIFT,0.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.202,0,DRIFT,0.998,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.254,0,DRIFT,1.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.302,0,DRIFT,1.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.352,0,DRIFT,1.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.402,0,DRIFT,1.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.452,0,DRIFT,1.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.504,0,DRIFT,1.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.552,0,DRIFT,1.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.602,0,DRIFT,1.398,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.652,0,DRIFT,1.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.702,0,DRIFT,1.498,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.754,0,DRIFT,1.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.802,0,DRIFT,1.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.852,0,DRIFT,1.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.903,0,DRIFT,1.699,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
11.952,0,DRIFT,1.747,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.004,0,DRIFT,1.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.052,0,DRIFT,1.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.102,0,DRIFT,1.897,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.152,0,DRIFT,1.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.202,0,DRIFT,1.998,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.254,0,DRIFT,2.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.303,0,DRIFT,2.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.352,0,DRIFT,2.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.402,0,DRIFT,2.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.452,0,DRIFT,2.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.505,0,DRIFT,2.301,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.552,0,DRIFT,2.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.603,0,DRIFT,2.398,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.652,0,DRIFT,2.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.703,0,DRIFT,2.498,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.754,0,DRIFT,2.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.803,0,DRIFT,2.599,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.852,0,DRIFT,2.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.902,0,DRIFT,2.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
12.952,0,DRIFT,2.747,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.005,0,DRIFT,2.801,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.052,0,DRIFT,2.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.102,0,DRIFT,2.898,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.152,0,DRIFT,2.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.202,0,DRIFT,2.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.254,0,DRIFT,3.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.302,0,DRIFT,3.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.352,0,DRIFT,3.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.402,0,DRIFT,3.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.452,0,DRIFT,3.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.505,0,DRIFT,3.301,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.552,0,DRIFT,3.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.602,0,DRIFT,3.398,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.652,0,DRIFT,3.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.702,0,DRIFT,3.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.754,0,DRIFT,3.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.802,0,DRIFT,3.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.852,0,DRIFT,3.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.903,0,DRIFT,3.698,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
13.952,0,DRIFT,3.747,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.005,0,DRIFT,3.801,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.052,0,DRIFT,3.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.103,0,DRIFT,3.899,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.152,0,DRIFT,3.947,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.202,0,DRIFT,3.997,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.254,0,DRIFT,4.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.302,0,DRIFT,4.097,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.352,0,DRIFT,4.147,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.402,0,DRIFT,4.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.452,0,DRIFT,4.247,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.505,0,DRIFT,4.301,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.552,0,DRIFT,4.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.602,0,DRIFT,4.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.652,0,DRIFT,4.447,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.702,0,DRIFT,4.497,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.754,0,DRIFT,4.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.802,0,DRIFT,4.597,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.852,0,DRIFT,4.647,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.902,0,DRIFT,4.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
14.951,1,DRIFT,4.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,FIN_DRIFT_leg0_TIMEOUT_4.7s_4.75s
14.955,1,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.002,1,STOP_BEFORE_DRIVE,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.052,1,STOP_BEFORE_DRIVE,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.101,1,STOP_BEFORE_DRIVE,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.152,1,STOP_BEFORE_DRIVE,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.202,1,STOP_BEFORE_DRIVE,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.252,1,STOP_BEFORE_DRIVE,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.302,1,STOP_BEFORE_DRIVE,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.351,1,STOP_BEFORE_DRIVE,0.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.402,1,STOP_BEFORE_DRIVE,0.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.452,1,STOP_BEFORE_DRIVE,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.503,1,STOP_BEFORE_DRIVE,0.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.552,1,STOP_BEFORE_DRIVE,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.602,1,STOP_BEFORE_DRIVE,0.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.652,1,STOP_BEFORE_DRIVE,0.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.702,1,STOP_BEFORE_DRIVE,0.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.751,1,STOP_BEFORE_DRIVE,0.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.802,1,STOP_BEFORE_DRIVE,0.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.851,1,STOP_BEFORE_DRIVE,0.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.901,1,STOP_BEFORE_DRIVE,0.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.951,1,STOP_BEFORE_DRIVE,0.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.002,1,DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.052,1,DRIVE,0.050,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.102,1,DRIVE,0.100,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.152,1,DRIVE,0.150,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.202,1,DRIVE,0.200,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.254,1,DRIVE,0.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.302,1,DRIVE,0.301,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.352,1,DRIVE,0.350,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.402,1,DRIVE,0.400,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.452,1,DRIVE,0.450,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.504,1,DRIVE,0.503,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.552,1,DRIVE,0.551,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.602,1,DRIVE,0.600,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.652,1,DRIVE,0.650,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.703,1,DRIVE,0.702,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.754,1,DRIVE,0.753,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.802,1,DRIVE,0.801,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.852,1,DRIVE,0.850,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.902,1,DRIVE,0.901,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
16.952,1,DRIVE,0.950,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.004,1,DRIVE,1.003,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.052,1,DRIVE,1.050,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.102,1,DRIVE,1.101,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.152,1,DRIVE,1.150,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.202,1,DRIVE,1.200,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.254,1,DRIVE,1.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.303,1,DRIVE,1.302,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.352,1,DRIVE,1.350,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.402,1,DRIVE,1.401,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.452,1,DRIVE,1.450,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.504,1,DRIVE,1.503,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.552,1,DRIVE,1.550,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.602,1,DRIVE,1.600,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.652,1,DRIVE,1.650,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.703,1,DRIVE,1.702,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.754,1,DRIVE,1.753,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.802,1,DRIVE,1.801,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.852,1,DRIVE,1.850,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.902,1,DRIVE,1.900,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
17.952,1,DRIVE,1.950,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.004,1,DRIVE,2.003,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.052,1,DRIVE,2.050,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.102,1,DRIVE,2.100,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.152,1,DRIVE,2.150,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.202,1,DRIVE,2.200,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.254,1,DRIVE,2.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.302,1,DRIVE,2.300,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.352,1,DRIVE,2.350,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.402,1,DRIVE,2.400,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.452,1,DRIVE,2.451,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.505,1,DRIVE,2.504,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.552,1,DRIVE,2.550,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.602,1,DRIVE,2.600,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.652,1,DRIVE,2.650,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.702,1,DRIVE,2.700,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.754,1,DRIVE,2.753,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.801,1,DRIVE,2.800,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.852,1,DRIVE,2.850,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.902,1,DRIVE,2.900,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
18.952,1,DRIVE,2.950,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.005,1,DRIVE,3.004,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.052,1,DRIVE,3.050,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.102,1,DRIVE,3.101,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.152,1,DRIVE,3.150,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.203,1,DRIVE,3.202,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.254,1,DRIVE,3.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.302,1,DRIVE,3.301,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.352,1,DRIVE,3.350,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.402,1,DRIVE,3.400,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.452,1,DRIVE,3.450,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.505,1,DRIVE,3.504,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.552,1,DRIVE,3.550,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.602,1,DRIVE,3.601,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.652,1,DRIVE,3.650,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.703,1,DRIVE,3.702,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.754,1,DRIVE,3.753,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.802,1,DRIVE,3.800,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.852,1,DRIVE,3.851,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.903,1,DRIVE,3.902,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
19.954,1,DRIVE,3.953,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
20.008,1,DRIVE,4.006,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
20.051,1,DRIVE,4.050,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
20.104,1,DRIVE,4.102,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
20.152,1,DRIVE,4.150,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
20.204,1,DRIVE,4.202,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
20.254,1,DRIVE,4.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
20.302,1,DRIVE,4.300,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
20.352,1,DRIVE,4.350,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
20.402,1,DRIVE,4.401,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
20.452,1,DRIVE,4.450,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
20.504,1,DRIVE,4.503,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
